station_id,station_name,latitude,longitude,zipcode,uhf34,uhf34_neighborhood,borough
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,11221,211,Williamsburg Bushwick,Brooklyn
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,11216,203,Bedford Stuyvesant Crown Heights,Brooklyn
3721,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,11102,401,Long Island City Astoria,Queens
314,Cadman Plaza West & Montague St,40.69383,-73.990539,11242,NA,NA,NA
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,10014,306308,Chelsea Village,Manhattan
3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,10026,302,Central Harlem Morningside Heights,Manhattan
3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,11238,203,Bedford Stuyvesant Crown Heights,Brooklyn
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,11238,203,Bedford Stuyvesant Crown Heights,Brooklyn
515,W 43 St & 10 Ave,40.76009437,-73.99461843,10036,306308,Chelsea Village,Manhattan
461,E 20 St & 2 Ave,40.73587678,-73.98205027,10009,309310,"Union Square, Lower Manhattan",Manhattan
496,E 16 St & 5 Ave,40.73726186,-73.99238967,10003,309310,"Union Square, Lower Manhattan",Manhattan
3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,10013,306308,Chelsea Village,Manhattan
3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,11233,203,Bedford Stuyvesant Crown Heights,Brooklyn
297,E 15 St & 3 Ave,40.734232,-73.986923,10003,309310,"Union Square, Lower Manhattan",Manhattan
362,Broadway & W 37 St,40.75172632,-73.98753523,10018,306308,Chelsea Village,Manhattan
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,11109,NA,NA,NA
508,W 46 St & 11 Ave,40.76341379,-73.99667444,10036,306308,Chelsea Village,Manhattan
278,Concord St & Bridge St,40.69766564,-73.98476437,11251,NA,NA,NA
239,Willoughby St & Fleet St,40.69196566,-73.9813018,11201,202,Downtown Heights Slope,Brooklyn
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,11221,211,Williamsburg Bushwick,Brooklyn
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,11109,NA,NA,NA
3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579132,11232,205,Sunset Park,Brooklyn
3597,43 St & Broadway,40.7577284,-73.9166368,11101,401,Long Island City Astoria,Queens
3301,Columbus Ave & W 95 St,40.7919557,-73.968087,10025,304,Upper West Side,Manhattan
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,11207,204,East New York,Brooklyn
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,11101,401,Long Island City Astoria,Queens
3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,10023,304,Upper West Side,Manhattan
483,E 12 St & 3 Ave,40.73223272,-73.98889957,10009,309310,"Union Square, Lower Manhattan",Manhattan
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,11201,202,Downtown Heights Slope,Brooklyn
3631,Crown St & Bedford Ave,40.666563,-73.956741,11225,207,East Flatbush Flatbush,Brooklyn
3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,10016,305307,Upper East Side Gramercy,Manhattan
3366,West End Ave & W 107 St,40.8021174,-73.9681805305,10025,304,Upper West Side,Manhattan
3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,10025,304,Upper West Side,Manhattan
340,Madison St & Clinton St,40.71269042,-73.98776323,10002,309310,"Union Square, Lower Manhattan",Manhattan
347,Greenwich St & W Houston St,40.728846,-74.008591,10014,306308,Chelsea Village,Manhattan
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,11205,202,Downtown Heights Slope,Brooklyn
3142,1 Ave & E 62 St,40.7612274,-73.96094022,10065,NA,NA,NA
3386,1 Pl & Clinton St,40.6809591,-73.99905709,11231,202,Downtown Heights Slope,Brooklyn
3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,10027,302,Central Harlem Morningside Heights,Manhattan
3527,5 Ave & E 126 St,40.80698,-73.941747,10027,302,Central Harlem Morningside Heights,Manhattan
3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,10024,304,Upper West Side,Manhattan
3431,E 35 St & 3 Ave,40.746524,-73.977885,10016,305307,Upper East Side Gramercy,Manhattan
3397,Court St & Nelson St,40.6763947,-73.99869893,11231,202,Downtown Heights Slope,Brooklyn
3505,Lexington Ave & E 127 St,40.805726,-73.936322,10035,303,East Harlem,Manhattan
3637,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,11207,204,East New York,Brooklyn
529,W 42 St & 8 Ave,40.7575699,-73.99098507,10036,306308,Chelsea Village,Manhattan
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,10105,NA,NA,NA
3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,10003,309310,"Union Square, Lower Manhattan",Manhattan
3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,10036,306308,Chelsea Village,Manhattan
3396,Clinton St & 4 Place,40.6783563,-74.00014502,11231,202,Downtown Heights Slope,Brooklyn
3068,Humboldt St & Varet St,40.7031724,-73.940636,11211,201,Greenpoint,Brooklyn
448,W 37 St & 10 Ave,40.75660359,-73.9979009,10018,306308,Chelsea Village,Manhattan
3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,10026,302,Central Harlem Morningside Heights,Manhattan
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,11221,211,Williamsburg Bushwick,Brooklyn
3411,Bond St & Bergen St,40.6849668,-73.98620772,11217,202,Downtown Heights Slope,Brooklyn
3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,10065,NA,NA,NA
3340,Wolcott St & Dwight St,40.6753274,-74.0100698,11231,202,Downtown Heights Slope,Brooklyn
3378,E 76 St & Park Ave,40.773763,-73.96222088,10021,305307,Upper East Side Gramercy,Manhattan
3308,Kane St & Clinton St,40.6861758,-73.99645295,11231,202,Downtown Heights Slope,Brooklyn
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,11221,211,Williamsburg Bushwick,Brooklyn
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,10023,304,Upper West Side,Manhattan
3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,10011,306308,Chelsea Village,Manhattan
3313,6 Ave & 12 St,40.6663181,-73.9854617,11215,202,Downtown Heights Slope,Brooklyn
3671,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843,10028,305307,Upper East Side Gramercy,Manhattan
3052,Lewis Ave & Madison St,40.686312,-73.935775,11221,211,Williamsburg Bushwick,Brooklyn
3336,E 97 St & Madison Ave,40.787801,-73.953559,10029,303,East Harlem,Manhattan
3297,6 St & 7 Ave,40.6686627,-73.97988067,11215,202,Downtown Heights Slope,Brooklyn
3513,21 St & Hoyt Ave S,40.774645,-73.923706,11106,401,Long Island City Astoria,Queens
3616,Steinway St & 28 Ave,40.7656251,-73.9136695,11103,401,Long Island City Astoria,Queens
167,E 39 St & 3 Ave,40.7489006,-73.97604882,10016,305307,Upper East Side Gramercy,Manhattan
3499,2 Ave & E 122 St,40.8006721,-73.9349,10035,303,East Harlem,Manhattan
3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,11105,401,Long Island City Astoria,Queens
3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,10128,305307,Upper East Side Gramercy,Manhattan
3496,1 Ave & E 110 St,40.7923272,-73.9383,10029,303,East Harlem,Manhattan
3359,E 68 St & Madison Ave,40.7691572,-73.96703464,10021,305307,Upper East Side Gramercy,Manhattan
3369,E 82 St & East End Ave,40.7724607,-73.9468208,10028,305307,Upper East Side Gramercy,Manhattan
3674,Jay St & York St,40.70140317257725,-73.98672670125961,11251,NA,NA,NA
3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,11106,401,Long Island City Astoria,Queens
3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,11225,207,East Flatbush Flatbush,Brooklyn
3693,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,11249,NA,NA,NA
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,11221,211,Williamsburg Bushwick,Brooklyn
3425,2 Ave & E 104 St,40.7892105,-73.94370784,10035,303,East Harlem,Manhattan
3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,11213,203,Bedford Stuyvesant Crown Heights,Brooklyn
332,Cherry St,40.71219906,-73.97948148,10002,309310,"Union Square, Lower Manhattan",Manhattan
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,11211,201,Greenpoint,Brooklyn
342,Columbia St & Rivington St,40.71739973,-73.98016555,10002,309310,"Union Square, Lower Manhattan",Manhattan
3607,31 Ave & 14 St,40.7682,-73.9322662,11106,401,Long Island City Astoria,Queens
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,10285,NA,NA,NA
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,11205,202,Downtown Heights Slope,Brooklyn
3350,W 100 St & Broadway,40.7973721,-73.97041192,10025,304,Upper West Side,Manhattan
3318,2 Ave & E 96 St,40.7839636,-73.9471673,10035,303,East Harlem,Manhattan
3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,10009,309310,"Union Square, Lower Manhattan",Manhattan
276,Duane St & Greenwich St,40.71748752,-74.0104554,10013,306308,Chelsea Village,Manhattan
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,11216,203,Bedford Stuyvesant Crown Heights,Brooklyn
3491,E 118 St & 1 Ave,40.79747,-73.93504,10035,303,East Harlem,Manhattan
351,Front St & Maiden Ln,40.70530954,-74.00612572,10045,NA,NA,NA
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,10002,309310,"Union Square, Lower Manhattan",Manhattan
3361,Carroll St & 6 Ave,40.6740886,-73.9787282,11215,202,Downtown Heights Slope,Brooklyn
3322,12 St & 4 Ave,40.668603,-73.9904394,11215,202,Downtown Heights Slope,Brooklyn
411,E 6 St & Avenue D,40.72228087,-73.97668709,10009,309310,"Union Square, Lower Manhattan",Manhattan
3338,2 Ave & E 99 St,40.7862586,-73.94552579,10035,303,East Harlem,Manhattan
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,11206,211,Williamsburg Bushwick,Brooklyn
