bikeid,user_type,gender,age,start_time,stop_time,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,start_station_id,start_station_name,start_zipcode,start_uhf34_neighborhood,end_station_id,end_station_name,end_zipcode,end_uhf34_neighborhood,start_sdi_score,start_percent_overweight,start_aq,end_sdi_score,end_percent_overweight,end_aq,end_borough,start_borough,start_station_count,end_station_count
34143,Subscriber,Male,41,2019-09-01T01:36:49Z,2019-09-01T01:41:56Z,40.7569332,-73.9262231,40.7633589,-73.9286471,3568,34 St & 35 Ave,11106,Long Island City Astoria,3592,Crescent St & Broadway,11106,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,314,713
35000,Subscriber,Male,32,2019-09-01T01:49:34Z,2019-09-01T01:55:48Z,40.7659,-73.930819,40.7675487799971,-73.9209334552288,3591,21 St & 31 Dr,11106,Long Island City Astoria,3721,31 St & Newtown Ave,11102,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,498,1287
21305,Customer,Male,36,2019-09-01T02:25:12Z,2019-09-01T02:55:06Z,40.7659,-73.930819,40.75110165,-73.94073717,3591,21 St & 31 Dr,11106,Long Island City Astoria,3129,Queens Plaza North & Crescent St,11101,Long Island City Astoria,76,56.4,7.99,85,56.4,7.99,Queens,Queens,498,2325
29981,Customer,Male,22,2019-09-01T02:48:49Z,2019-09-01T02:54:11Z,40.7658346,-73.9265474,40.7595701,-73.9142678,3605,31 Ave & Crescent St,11369,West Queens,3598,Newton Rd & 44 St,11103,Long Island City Astoria,84,62.8,7.35,73,56.4,7.99,Queens,Queens,384,429
29779,Subscriber,Male,32,2019-09-01T02:56:29Z,2019-09-01T03:06:01Z,40.7747878,-73.9125551,40.7647,-73.9240312,3526,31 St & 23 Ave,11105,Long Island City Astoria,3603,31 Ave & 30 St,11369,West Queens,62,56.4,7.99,84,62.8,7.35,Queens,Queens,1160,390
19773,Customer,Female,34,2019-09-01T02:58:09Z,2019-09-01T03:07:28Z,40.774591,-73.918544,40.7596276,-73.9321455,3515,24 Ave & 26 St,11105,Long Island City Astoria,3566,Crescent St & 35 Ave,11106,Long Island City Astoria,62,56.4,7.99,76,56.4,7.99,Queens,Queens,327,271
17771,Customer,Male,36,2019-09-01T03:02:54Z,2019-09-01T03:30:23Z,40.75110165,-73.94073717,40.761293897289086,-73.916916847229,3129,Queens Plaza North & Crescent St,11101,Long Island City Astoria,3662,31 Ave & Steinway St,11369,West Queens,85,56.4,7.99,84,62.8,7.35,Queens,Queens,1208,737
38068,Subscriber,Male,33,2019-09-01T04:31:24Z,2019-09-01T04:50:03Z,40.761293897289086,-73.916916847229,40.75742,-73.945133,3662,31 Ave & Steinway St,11369,West Queens,3557,40 Ave & 9 St,11101,Long Island City Astoria,84,62.8,7.35,85,56.4,7.99,Queens,Queens,615,357
31341,Subscriber,Male,42,2019-09-01T05:12:14Z,2019-09-01T05:19:54Z,40.7711528,-73.9170074,40.7671,-73.9169858,3517,31 St & Hoyt Ave N,11102,Long Island City Astoria,3617,28 Ave & 35 St,11103,Long Island City Astoria,76,56.4,7.99,73,56.4,7.99,Queens,Queens,241,500
38966,Subscriber,Male,43,2019-09-01T05:18:25Z,2019-09-01T05:29:37Z,40.7449067,-73.9534573,40.7437524099784,-73.94176483154297,3611,Vernon Blvd & 47 Rd,11101,Long Island City Astoria,3704,47 Ave & Skillman Ave,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,519,86
27145,Subscriber,Male,43,2019-09-01T05:30:19Z,2019-09-01T05:36:57Z,40.7437524099784,-73.94176483154297,40.743,-73.93561,3704,47 Ave & Skillman Ave,11101,Long Island City Astoria,3221,47 Ave & 31 St,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,52,376
