bikeid,user_type,gender,age,start_time,stop_time,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,start_station_id,start_station_name,start_zipcode,start_uhf34_neighborhood,end_station_id,end_station_name,end_zipcode,end_uhf34_neighborhood,start_sdi_score,start_percent_overweight,start_aq,end_sdi_score,end_percent_overweight,end_aq,end_borough,start_borough,start_station_count,end_station_count
16503,Subscriber,Male,27,2019-09-01T00:10:42Z,2019-09-01T00:42:24Z,40.752269,-73.982079,40.782454175279874,-73.9489196240902,3798,W 40 St & 5 Ave,10018,Chelsea Village,3296,E 93 St & 2 Ave,10128,Upper East Side Gramercy,65,38.1,10.02,39,36.5,8.98,Manhattan,Manhattan,4009,1053
19589,Subscriber,Female,25,2019-09-01T00:10:55Z,2019-09-01T00:18:14Z,40.741459,-73.983293,40.74487634,-73.99529885,3707,Lexington Ave & E 26 St,10035,East Harlem,446,W 24 St & 7 Ave,10011,Chelsea Village,100,70.1,7.11,51,38.1,10.02,Manhattan,Manhattan,6670,6206
29954,Subscriber,Male,25,2019-09-01T00:11:04Z,2019-09-01T00:31:55Z,40.70706456,-74.00731853,40.72453734,-73.98185424,264,Maiden Ln & Pearl St,10038,"Union Square, Lower Manhattan",317,E 6 St & Avenue B,10009,"Union Square, Lower Manhattan",85,40.5,8.67,88,40.5,8.67,Manhattan,Manhattan,2025,4965
38842,Subscriber,Male,34,2019-09-01T00:11:08Z,2019-09-01T00:19:27Z,40.72710258,-74.00297088,40.7284186,-73.98713956,128,MacDougal St & Prince St,10012,Chelsea Village,236,St Marks Pl & 2 Ave,10003,"Union Square, Lower Manhattan",60,38.1,10.02,49,40.5,8.67,Manhattan,Manhattan,7024,5311
39732,Customer,Male,30,2019-09-01T00:11:52Z,2019-09-01T00:31:08Z,40.746647,-73.993915,40.71748752,-74.0104554,442,W 27 St & 7 Ave,10001,Chelsea Village,276,Duane St & Greenwich St,10013,Chelsea Village,70,38.1,10.02,69,38.1,10.02,Manhattan,Manhattan,6484,1971
30380,Subscriber,Male,22,2019-09-01T00:12:01Z,2019-09-01T00:24:07Z,40.73224119,-74.00026394,40.718822,-73.99596,369,Washington Pl & 6 Ave,10011,Chelsea Village,3435,Grand St & Elizabeth St,10013,Chelsea Village,51,38.1,10.02,69,38.1,10.02,Manhattan,Manhattan,3992,7878
27480,Subscriber,Male,32,2019-09-01T00:12:05Z,2019-09-01T00:18:18Z,40.74096374,-73.98602213,40.751873,-73.977706,491,E 24 St & Park Ave S,10010,Upper East Side Gramercy,519,Pershing Square North,10037,Central Harlem Morningside Heights,50,36.5,8.98,97,68.7,7,Manhattan,Manhattan,7806,13718
39105,Customer,Male,37,2019-09-01T00:12:13Z,2019-09-01T00:23:24Z,40.73454567,-73.99074142,40.72521311,-73.97768752,285,Broadway & E 14 St,10003,"Union Square, Lower Manhattan",394,E 9 St & Avenue C,10009,"Union Square, Lower Manhattan",49,40.5,8.67,88,40.5,8.67,Manhattan,Manhattan,11726,4191
39110,Customer,Unknown,50,2019-09-01T00:12:14Z,2019-09-01T00:30:41Z,40.8013066,-73.9398167,40.8025566,-73.9490782,3506,Lexington Ave & E 120 St,10035,East Harlem,3628,Lenox Ave & W 117 St,10026,Central Harlem Morningside Heights,100,70.1,7.11,95,68.7,7,Manhattan,Manhattan,544,1263
31173,Subscriber,Male,48,2019-09-01T00:12:33Z,2019-09-01T00:20:06Z,40.71893904,-73.99266288,40.72953837,-73.98426726,531,Forsyth St & Broome St,10002,"Union Square, Lower Manhattan",326,E 11 St & 1 Ave,10009,"Union Square, Lower Manhattan",97,40.5,8.67,88,40.5,8.67,Manhattan,Manhattan,5301,5282
28230,Customer,Unknown,50,2019-09-01T00:13:02Z,2019-09-01T00:22:47Z,40.71219906,-73.97948148,40.714215,-73.981346,332,Cherry St,10002,"Union Square, Lower Manhattan",502,Henry St & Grand St,10002,"Union Square, Lower Manhattan",97,40.5,8.67,97,40.5,8.67,Manhattan,Manhattan,2880,977
39928,Customer,Unknown,50,2019-09-01T00:13:25Z,2019-09-01T00:43:11Z,40.73944820130403,-74.00507032871246,40.73224119,-74.00026394,3686,Gansevoort St & Hudson St,10014,Chelsea Village,369,Washington Pl & 6 Ave,10011,Chelsea Village,37,38.1,10.02,51,38.1,10.02,Manhattan,Manhattan,6364,3893
30721,Subscriber,Male,42,2019-09-01T00:13:55Z,2019-09-01T00:27:58Z,40.76370739,-73.9851615,40.751551,-73.993934,447,8 Ave & W 52 St,10019,Chelsea Village,490,8 Ave & W 33 St,10001,Chelsea Village,63,38.1,10.02,70,38.1,10.02,Manhattan,Manhattan,4532,8813
28647,Subscriber,Female,38,2019-09-01T00:14:19Z,2019-09-01T00:21:27Z,40.7987859,-73.9523,40.787801,-73.953559,3521,Lenox Ave & W 111 St,10037,Central Harlem Morningside Heights,3336,E 97 St & Madison Ave,10029,East Harlem,97,68.7,7,100,70.1,7.11,Manhattan,Manhattan,2980,1522
38509,Subscriber,Female,23,2019-09-01T00:14:28Z,2019-09-01T00:45:54Z,40.75097711,-73.98765428,40.79747,-73.93504,267,Broadway & W 36 St,10018,Chelsea Village,3491,E 118 St & 1 Ave,10035,East Harlem,65,38.1,10.02,100,70.1,7.11,Manhattan,Manhattan,2909,853
29564,Subscriber,Female,33,2019-09-01T00:14:53Z,2019-09-01T00:32:52Z,40.72185379,-74.00771779,40.73047309,-73.98672378,248,Laight St & Hudson St,10013,Chelsea Village,237,E 11 St & 2 Ave,10003,"Union Square, Lower Manhattan",69,38.1,10.02,49,40.5,8.67,Manhattan,Manhattan,1133,5408
32541,Subscriber,Female,31,2019-09-01T00:14:58Z,2019-09-01T00:29:07Z,40.7262807,-73.98978041,40.71782143,-73.97628939,439,E 4 St & 2 Ave,10009,"Union Square, Lower Manhattan",341,Stanton St & Mangin St,10002,"Union Square, Lower Manhattan",88,40.5,8.67,97,40.5,8.67,Manhattan,Manhattan,5406,2218
25128,Subscriber,Male,34,2019-09-01T00:15:14Z,2019-09-01T00:50:41Z,40.763604677958625,-73.98917958140373,40.7747878,-73.9125551,3699,W 50 St & 9 Ave,10019,Chelsea Village,3526,31 St & 23 Ave,11105,Long Island City Astoria,63,38.1,10.02,62,56.4,7.99,Queens,Manhattan,2680,80
32830,Subscriber,Male,25,2019-09-01T00:15:30Z,2019-09-01T00:24:07Z,40.8078316,-73.949373,40.801694,-73.957145,3510,Adam Clayton Powell Blvd & W 123 St,10027,Central Harlem Morningside Heights,3553,Frederick Douglass Blvd & W 112 St,10026,Central Harlem Morningside Heights,95,68.7,7,95,68.7,7,Manhattan,Manhattan,649,1501
38342,Subscriber,Male,32,2019-09-01T00:15:31Z,2019-09-01T00:24:36Z,40.7806284,-73.9521667,40.782454175279874,-73.9489196240902,3286,E 89 St & 3 Ave,10128,Upper East Side Gramercy,3296,E 93 St & 2 Ave,10128,Upper East Side Gramercy,39,36.5,8.98,39,36.5,8.98,Manhattan,Manhattan,1706,1053
39175,Subscriber,Male,52,2019-09-01T00:15:31Z,2019-09-01T00:21:01Z,40.804038,-73.945925,40.8107922,-73.9430681,3535,Mt Morris Park W & W 120 St,10027,Central Harlem Morningside Heights,3529,Lenox Ave & W 130 St,10027,Central Harlem Morningside Heights,95,68.7,7,95,68.7,7,Manhattan,Manhattan,775,1463
33882,Subscriber,Male,24,2019-09-01T00:15:51Z,2019-09-01T00:53:01Z,40.8006721,-73.9349,40.722055,-73.989111,3499,2 Ave & E 122 St,10035,East Harlem,312,Allen St & Stanton St,10002,"Union Square, Lower Manhattan",100,70.1,7.11,97,40.5,8.67,Manhattan,Manhattan,304,5855
26360,Subscriber,Male,49,2019-09-01T00:15:55Z,2019-09-01T00:23:32Z,40.7859201,-73.94860294,40.8011939,-73.9500739,3309,E 97 St & 3 Ave,10029,East Harlem,3509,Lenox Ave & W 115 St,10037,Central Harlem Morningside Heights,100,70.1,7.11,97,68.7,7,Manhattan,Manhattan,558,848
34277,Customer,Male,45,2019-09-01T00:16:00Z,2019-09-01T00:25:30Z,40.78339981,-73.98093133,40.79017948095081,-73.97288918495178,3162,W 78 St & Broadway,10024,Upper West Side,3289,W 90 St & Amsterdam Ave,10024,Upper West Side,41,43.4,7.38,41,43.4,7.38,Manhattan,Manhattan,1642,1102
33660,Subscriber,Male,57,2019-09-01T00:16:29Z,2019-09-01T00:42:32Z,40.74144387,-73.97536082,40.728846,-74.008591,536,1 Ave & E 30 St,10016,Upper East Side Gramercy,347,Greenwich St & W Houston St,10014,Chelsea Village,42,36.5,8.98,37,38.1,10.02,Manhattan,Manhattan,3473,5847
31892,Subscriber,Male,30,2019-09-01T00:16:51Z,2019-09-01T00:30:23Z,40.72779126,-73.98564945,40.7454973,-74.00197139,438,St Marks Pl & 1 Ave,10003,"Union Square, Lower Manhattan",509,9 Ave & W 22 St,10019,Chelsea Village,49,40.5,8.67,63,38.1,10.02,Manhattan,Manhattan,6677,5221
33567,Subscriber,Male,28,2019-09-01T00:16:52Z,2019-09-01T00:32:08Z,40.74765947,-73.98490707,40.7457121,-73.98194829,526,E 33 St & 5 Ave,10016,Upper East Side Gramercy,472,E 32 St & Park Ave,10016,Upper East Side Gramercy,42,36.5,8.98,42,36.5,8.98,Manhattan,Manhattan,4687,5312
30738,Customer,Male,48,2019-09-01T00:16:53Z,2019-09-01T00:22:10Z,40.74487634,-73.99529885,40.75066386,-74.00176802,446,W 24 St & 7 Ave,10011,Chelsea Village,489,10 Ave & W 28 St,10019,Chelsea Village,51,38.1,10.02,63,38.1,10.02,Manhattan,Manhattan,6306,6622
26881,Subscriber,Male,78,2019-09-01T00:17:39Z,2019-09-01T00:22:59Z,40.73331967,-73.99510132,40.735238,-74.000271,280,E 10 St & 5 Ave,10009,"Union Square, Lower Manhattan",383,Greenwich Ave & Charles St,10014,Chelsea Village,88,40.5,8.67,37,38.1,10.02,Manhattan,Manhattan,4087,4359
39770,Customer,Unknown,50,2019-09-01T00:18:01Z,2019-09-01T00:31:39Z,40.73226398,-73.99852205,40.7435337324616,-74.00367558002472,252,MacDougal St & Washington Sq,10014,Chelsea Village,3658,W 18 St & 9 Ave,10011,Chelsea Village,37,38.1,10.02,51,38.1,10.02,Manhattan,Manhattan,4193,1714
27021,Customer,Unknown,50,2019-09-01T00:19:17Z,2019-09-01T01:21:29Z,40.71146364,-74.00552427,40.71146364,-74.00552427,224,Spruce St & Nassau St,10038,"Union Square, Lower Manhattan",224,Spruce St & Nassau St,10038,"Union Square, Lower Manhattan",85,40.5,8.67,85,40.5,8.67,Manhattan,Manhattan,2875,2486
21188,Customer,Male,54,2019-09-01T00:19:26Z,2019-09-01T00:51:18Z,40.72706363348306,-73.99662137031554,40.75466591,-73.99138152,3260,Mercer St & Bleecker St,10011,Chelsea Village,523,W 38 St & 8 Ave,10018,Chelsea Village,51,38.1,10.02,65,38.1,10.02,Manhattan,Manhattan,5382,7892
39704,Subscriber,Male,24,2019-09-01T00:19:37Z,2019-09-01T00:40:25Z,40.72066442,-73.98517977,40.73535398,-74.00483091,410,Suffolk St & Stanton St,10002,"Union Square, Lower Manhattan",247,Perry St & Bleecker St,10014,Chelsea Village,97,40.5,8.67,37,38.1,10.02,Manhattan,Manhattan,3670,3783
18850,Subscriber,Male,58,2019-09-01T00:19:58Z,2019-09-01T00:28:30Z,40.73291553,-74.00711384,40.751396,-74.005226,358,Christopher St & Greenwich St,10014,Chelsea Village,458,11 Ave & W 27 St,10001,Chelsea Village,37,38.1,10.02,70,38.1,10.02,Manhattan,Manhattan,9707,6625
29063,Subscriber,Male,39,2019-09-01T00:20:08Z,2019-09-01T00:33:02Z,40.735238,-74.000271,40.735238,-74.000271,383,Greenwich Ave & Charles St,10014,Chelsea Village,383,Greenwich Ave & Charles St,10014,Chelsea Village,37,38.1,10.02,37,38.1,10.02,Manhattan,Manhattan,4406,4359
39807,Customer,Unknown,50,2019-09-01T00:20:10Z,2019-09-01T01:19:43Z,40.7937704,-73.971888,40.7937704,-73.971888,3314,W 95 St & Broadway,10025,Upper West Side,3314,W 95 St & Broadway,10025,Upper West Side,74,43.4,7.38,74,43.4,7.38,Manhattan,Manhattan,2139,2040
32099,Subscriber,Female,35,2019-09-01T00:20:28Z,2019-09-01T00:44:42Z,40.742753828659026,-74.00747358798981,40.72110063,-73.9919254,3472,W 15 St & 10 Ave,10014,Chelsea Village,473,Rivington St & Chrystie St,10002,"Union Square, Lower Manhattan",37,38.1,10.02,97,40.5,8.67,Manhattan,Manhattan,3866,3311
35246,Subscriber,Male,26,2019-09-01T00:20:46Z,2019-09-01T00:28:08Z,40.7667405590595,-73.9790689945221,40.77896784,-73.97374737,3724,7 Ave & Central Park South,10019,Chelsea Village,3160,Central Park West & W 76 St,10024,Upper West Side,63,38.1,10.02,41,43.4,7.38,Manhattan,Manhattan,4892,2848
26118,Subscriber,Male,23,2019-09-01T00:20:58Z,2019-09-01T00:32:58Z,40.718822,-73.99596,40.733812191966315,-73.98054420948029,3435,Grand St & Elizabeth St,10013,Chelsea Village,2003,1 Ave & E 18 St,10010,Upper East Side Gramercy,69,38.1,10.02,50,36.5,8.98,Manhattan,Manhattan,8283,5018
34320,Subscriber,Male,26,2019-09-01T00:20:58Z,2019-09-01T00:26:45Z,40.72953837,-73.98426726,40.73314259,-73.97573881,326,E 11 St & 1 Ave,10009,"Union Square, Lower Manhattan",487,E 20 St & FDR Drive,10010,Upper East Side Gramercy,88,40.5,8.67,50,36.5,8.98,Manhattan,Manhattan,5424,4739
28639,Subscriber,Male,24,2019-09-01T00:21:43Z,2019-09-01T00:36:38Z,40.7969347,-73.9643412291,40.7969347,-73.9643412291,3302,Columbus Ave & W 103 St,10025,Upper West Side,3302,Columbus Ave & W 103 St,10025,Upper West Side,74,43.4,7.38,74,43.4,7.38,Manhattan,Manhattan,348,354
38148,Subscriber,Male,36,2019-09-01T00:21:45Z,2019-09-01T00:34:34Z,40.74734825,-73.99723551,40.73587678,-73.98205027,494,W 26 St & 8 Ave,10001,Chelsea Village,461,E 20 St & 2 Ave,10009,"Union Square, Lower Manhattan",70,38.1,10.02,88,40.5,8.67,Manhattan,Manhattan,5314,5369
38599,Subscriber,Male,33,2019-09-01T00:21:46Z,2019-09-01T00:46:49Z,40.75255434,-73.97282625,40.751873,-73.977706,440,E 45 St & 3 Ave,10017,Upper East Side Gramercy,519,Pershing Square North,10037,Central Harlem Morningside Heights,42,36.5,8.98,97,68.7,7,Manhattan,Manhattan,3238,13718
25269,Subscriber,Male,33,2019-09-01T00:22:35Z,2019-09-01T00:46:36Z,40.72740794,-73.98142006,40.71044554,-73.96525063,445,E 10 St & Avenue A,10009,"Union Square, Lower Manhattan",389,Broadway & Berry St,11207,East New York,88,40.5,8.67,99,71.2,6.56,Brooklyn,Manhattan,6615,615
35230,Customer,Male,18,2019-09-01T00:22:41Z,2019-09-01T00:31:11Z,40.7989445,-73.944846,40.8029263,-73.9379,3500,E 115 St & Madison Ave,10029,East Harlem,3504,E 123 St & Lexington Ave,10035,East Harlem,100,70.1,7.11,100,70.1,7.11,Manhattan,Manhattan,561,626
32161,Subscriber,Female,28,2019-09-01T00:23:01Z,2019-09-01T00:28:03Z,40.72299208,-73.97995466,40.720747,-73.986274,393,E 5 St & Avenue C,10009,"Union Square, Lower Manhattan",3737,Stanton St & Norfolk St,10002,"Union Square, Lower Manhattan",88,40.5,8.67,97,40.5,8.67,Manhattan,Manhattan,2577,2933
33937,Subscriber,Male,35,2019-09-01T00:23:12Z,2019-09-01T00:39:53Z,40.7746671,-73.98470567,40.7973721,-73.97041192,3356,Amsterdam Ave & W 66 St,10023,Upper West Side,3350,W 100 St & Broadway,10025,Upper West Side,43,43.4,7.38,74,43.4,7.38,Manhattan,Manhattan,1759,1924
19040,Subscriber,Male,21,2019-09-01T00:23:31Z,2019-09-01T00:45:41Z,40.70834698,-74.01713445,40.722103786686034,-73.99724900722504,363,West Thames St,10280,"Union Square, Lower Manhattan",151,Cleveland Pl & Spring St,10012,Chelsea Village,36,40.5,8.67,60,38.1,10.02,Manhattan,Manhattan,3592,8107
26747,Subscriber,Male,40,2019-09-01T00:23:57Z,2019-09-01T00:44:08Z,40.74475148,-73.99915362,40.76584941,-73.98690506,453,W 22 St & 8 Ave,10011,Chelsea Village,423,W 54 St & 9 Ave,10019,Chelsea Village,51,38.1,10.02,63,38.1,10.02,Manhattan,Manhattan,4875,2964
38146,Subscriber,Male,39,2019-09-01T00:24:27Z,2019-09-01T00:30:04Z,40.76584941,-73.98690506,40.76030096,-73.99884222,423,W 54 St & 9 Ave,10019,Chelsea Village,478,11 Ave & W 41 St,10018,Chelsea Village,63,38.1,10.02,65,38.1,10.02,Manhattan,Manhattan,2703,4993
33209,Subscriber,Male,28,2019-09-01T00:25:00Z,2019-09-01T00:59:19Z,40.7489006,-73.97604882,40.768692,-73.9249574,167,E 39 St & 3 Ave,10016,Upper East Side Gramercy,3614,Crescent St & 30 Ave,11102,Long Island City Astoria,42,36.5,8.98,76,56.4,7.99,Queens,Manhattan,4566,48
39270,Customer,Unknown,50,2019-09-01T00:25:12Z,2019-09-01T00:31:46Z,40.714215,-73.981346,40.71559509,-73.9870295,502,Henry St & Grand St,10002,"Union Square, Lower Manhattan",350,Clinton St & Grand St,10002,"Union Square, Lower Manhattan",97,40.5,8.67,97,40.5,8.67,Manhattan,Manhattan,1048,4358
38947,Customer,Male,32,2019-09-01T00:25:55Z,2019-09-01T00:51:50Z,40.720747,-73.986274,40.724055,-73.955736,3737,Stanton St & Norfolk St,10002,"Union Square, Lower Manhattan",3105,N 15 St & Wythe Ave,11222,Greenpoint,97,40.5,8.67,61,41.8,8.56,Brooklyn,Manhattan,2970,65
32886,Subscriber,Female,21,2019-09-01T00:26:52Z,2019-09-01T00:33:09Z,40.72456089,-73.99565293,40.72066442,-73.98517977,250,Lafayette St & Jersey St,10012,Chelsea Village,410,Suffolk St & Stanton St,10002,"Union Square, Lower Manhattan",60,38.1,10.02,97,40.5,8.67,Manhattan,Manhattan,6051,3327
32709,Subscriber,Male,46,2019-09-01T00:26:59Z,2019-09-01T00:43:20Z,40.73652889,-74.00618026,40.73912601,-73.97973776,346,Bank St & Hudson St,10014,Chelsea Village,507,E 25 St & 2 Ave,10010,Upper East Side Gramercy,37,38.1,10.02,50,36.5,8.98,Manhattan,Manhattan,3605,5804
30624,Subscriber,Male,37,2019-09-01T00:27:36Z,2019-09-01T00:38:17Z,40.73912601,-73.97973776,40.74937024193277,-73.99923384189606,507,E 25 St & 2 Ave,10010,Upper East Side Gramercy,3259,9 Ave & W 28 St,10001,Chelsea Village,50,36.5,8.98,70,38.1,10.02,Manhattan,Manhattan,6549,4205
33885,Customer,Female,40,2019-09-01T00:27:52Z,2019-09-01T00:53:22Z,40.7652654,-73.98192338,40.7462009,-73.98855723,468,Broadway & W 56 St,10019,Chelsea Village,486,Broadway & W 29 St,10019,Chelsea Village,63,38.1,10.02,63,38.1,10.02,Manhattan,Manhattan,6947,6022
30855,Customer,Unknown,50,2019-09-01T00:27:55Z,2019-09-01T00:42:35Z,40.77755374298887,-73.95512759685516,40.76915505,-73.98191841,3747,E 84 St & 3 Ave,10028,Upper East Side Gramercy,499,Broadway & W 60 St,10463,Kingsbridge Riverdale,34,36.5,8.98,92,52.4,6.71,Bronx,Manhattan,2529,8928
35288,Subscriber,Male,26,2019-09-01T00:28:39Z,2019-09-01T01:11:40Z,40.72368361,-73.97574813,40.71782143,-73.97628939,266,Avenue D & E 8 St,10009,"Union Square, Lower Manhattan",341,Stanton St & Mangin St,10002,"Union Square, Lower Manhattan",88,40.5,8.67,97,40.5,8.67,Manhattan,Manhattan,2503,2218
30612,Customer,Unknown,50,2019-09-01T00:29:53Z,2019-09-01T00:44:31Z,40.71605866,-73.99190759,40.722103786686034,-73.99724900722504,361,Allen St & Hester St,10002,"Union Square, Lower Manhattan",151,Cleveland Pl & Spring St,10012,Chelsea Village,97,40.5,8.67,60,38.1,10.02,Manhattan,Manhattan,4526,8107
30108,Subscriber,Female,30,2019-09-01T00:30:04Z,2019-09-01T00:46:48Z,40.73704984,-73.99009296,40.71910537,-73.99973337,497,E 17 St & Broadway,10010,Upper East Side Gramercy,268,Howard St & Centre St,10013,Chelsea Village,50,36.5,8.98,69,38.1,10.02,Manhattan,Manhattan,11718,4579
27811,Subscriber,Male,27,2019-09-01T00:30:17Z,2019-09-01T00:42:05Z,40.73971301,-73.99456405,40.72966729392978,-73.98067966103554,168,W 18 St & 6 Ave,10011,Chelsea Village,3711,E 13 St & Avenue A,10009,"Union Square, Lower Manhattan",51,38.1,10.02,88,40.5,8.67,Manhattan,Manhattan,7664,7221
39844,Subscriber,Male,42,2019-09-01T00:30:44Z,2019-09-01T01:03:53Z,40.75714758,-73.97207836,40.76915505,-73.98191841,522,E 51 St & Lexington Ave,10022,Upper East Side Gramercy,499,Broadway & W 60 St,10463,Kingsbridge Riverdale,26,36.5,8.98,92,52.4,6.71,Bronx,Manhattan,2502,8928
31650,Subscriber,Male,43,2019-09-01T00:30:50Z,2019-09-01T00:37:45Z,40.72502876,-73.99069656,40.72779126,-73.98564945,403,E 2 St & 2 Ave,10012,Chelsea Village,438,St Marks Pl & 1 Ave,10003,"Union Square, Lower Manhattan",60,38.1,10.02,49,40.5,8.67,Manhattan,Manhattan,5195,6340
19148,Subscriber,Unknown,36,2019-09-01T00:30:54Z,2019-09-01T00:51:57Z,40.751396,-74.005226,40.71893904,-73.99266288,458,11 Ave & W 27 St,10001,Chelsea Village,531,Forsyth St & Broome St,10002,"Union Square, Lower Manhattan",70,38.1,10.02,97,40.5,8.67,Manhattan,Manhattan,7084,5108
39801,Customer,Female,26,2019-09-01T00:30:54Z,2019-09-01T00:47:51Z,40.72494672359416,-74.00165855884552,40.7037992,-74.00838676,3467,W Broadway & Spring Street,10012,Chelsea Village,337,Old Slip & Front St,10005,"Union Square, Lower Manhattan",60,38.1,10.02,50,40.5,8.67,Manhattan,Manhattan,5100,2546
26719,Subscriber,Male,26,2019-09-01T00:30:54Z,2019-09-01T00:40:03Z,40.749156,-73.9916,40.73624527,-73.98473765,379,W 31 St & 7 Ave,10001,Chelsea Village,325,E 19 St & 3 Ave,10003,"Union Square, Lower Manhattan",70,38.1,10.02,49,40.5,8.67,Manhattan,Manhattan,8042,3636
38146,Subscriber,Male,61,2019-09-01T00:31:15Z,2019-09-01T00:39:45Z,40.76030096,-73.99884222,40.74691959,-74.00451887,478,11 Ave & W 41 St,10018,Chelsea Village,462,W 22 St & 10 Ave,10011,Chelsea Village,65,38.1,10.02,51,38.1,10.02,Manhattan,Manhattan,5322,6407
27001,Customer,Female,32,2019-09-01T00:31:26Z,2019-09-01T00:43:23Z,40.76228826,-73.98336183,40.77149671054441,-73.99046033620834,500,Broadway & W 51 St,10019,Chelsea Village,530,11 Ave & W 59 St,10018,Chelsea Village,63,38.1,10.02,65,38.1,10.02,Manhattan,Manhattan,3056,4721
38281,Subscriber,Female,27,2019-09-01T00:31:48Z,2019-09-01T01:21:22Z,40.72110063,-73.9919254,40.789622,-73.97757,473,Rivington St & Chrystie St,10002,"Union Square, Lower Manhattan",3287,W 87 St & West End Ave,10024,Upper West Side,97,40.5,8.67,41,43.4,7.38,Manhattan,Manhattan,3491,1353
27480,Customer,Male,23,2019-09-01T00:31:49Z,2019-09-01T00:50:21Z,40.751873,-73.977706,40.75898481399634,-73.99379968643188,519,Pershing Square North,10037,Central Harlem Morningside Heights,3236,W 42 St & Dyer Ave,10036,Chelsea Village,97,68.7,7,69,38.1,10.02,Manhattan,Manhattan,14456,3477
38508,Subscriber,Male,36,2019-09-01T00:32:14Z,2019-09-01T00:48:20Z,40.7903051,-73.94755757,40.7652654,-73.98192338,3379,E 103 St & Lexington Ave,10037,Central Harlem Morningside Heights,468,Broadway & W 56 St,10019,Chelsea Village,97,68.7,7,63,38.1,10.02,Manhattan,Manhattan,828,6205
33567,Subscriber,Male,28,2019-09-01T00:32:20Z,2019-09-01T00:59:42Z,40.7457121,-73.98194829,40.7390169121,-74.0026376103,472,E 32 St & Park Ave,10016,Upper East Side Gramercy,284,Greenwich Ave & 8 Ave,10014,Chelsea Village,42,36.5,8.98,37,38.1,10.02,Manhattan,Manhattan,5201,7431
39531,Subscriber,Male,35,2019-09-01T00:32:38Z,2019-09-01T00:47:09Z,40.739323,-74.008119,40.72299208,-73.97995466,405,Washington St & Gansevoort St,10014,Chelsea Village,393,E 5 St & Avenue C,10009,"Union Square, Lower Manhattan",37,38.1,10.02,88,40.5,8.67,Manhattan,Manhattan,6953,2456
16139,Subscriber,Female,44,2019-09-01T00:32:47Z,2019-09-01T00:42:08Z,40.75066386,-74.00176802,40.73944820130403,-74.00507032871246,489,10 Ave & W 28 St,10019,Chelsea Village,3686,Gansevoort St & Hudson St,10014,Chelsea Village,63,38.1,10.02,37,38.1,10.02,Manhattan,Manhattan,6719,6057
38289,Customer,Unknown,50,2019-09-01T00:32:56Z,2019-09-01T00:42:57Z,40.7961535,-73.94782145,40.8114323,-73.9518776,3400,E 110 St & Madison Ave,10029,East Harlem,3533,St. Nicholas Ave & W 126 St,10027,Central Harlem Morningside Heights,100,70.1,7.11,95,68.7,7,Manhattan,Manhattan,1510,1131
18777,Customer,Unknown,50,2019-09-01T00:33:26Z,2019-09-01T00:41:15Z,40.75038009,-73.98338988,40.74394314,-73.97966069,485,W 37 St & 5 Ave,10018,Chelsea Village,476,E 31 St & 3 Ave,10016,Upper East Side Gramercy,65,38.1,10.02,42,36.5,8.98,Manhattan,Manhattan,2989,5052
39566,Subscriber,Male,39,2019-09-01T00:33:28Z,2019-09-01T00:43:38Z,40.71450451,-74.00562789,40.70955958,-74.00653609,330,Reade St & Broadway,10013,Chelsea Village,316,Fulton St & William St,10038,"Union Square, Lower Manhattan",69,38.1,10.02,85,40.5,8.67,Manhattan,Manhattan,2292,2341
28661,Customer,Male,28,2019-09-01T00:33:32Z,2019-09-01T01:00:44Z,40.73143724085228,-73.99490341544151,40.75513557,-73.98658032,3244,University Pl & E 8 St,10011,Chelsea Village,465,Broadway & W 41 St,10018,Chelsea Village,51,38.1,10.02,65,38.1,10.02,Manhattan,Manhattan,5139,7410
15600,Customer,Female,21,2019-09-01T00:34:04Z,2019-09-01T00:59:33Z,40.8067581,-73.9607082,40.805973,-73.964928,3539,W 116 St & Amsterdam Ave,10027,Central Harlem Morningside Heights,3552,W 113 St & Broadway,10025,Upper West Side,95,68.7,7,74,43.4,7.38,Manhattan,Manhattan,1144,943
39732,Customer,Male,30,2019-09-01T00:34:19Z,2019-09-01T00:58:34Z,40.71748752,-74.0104554,40.701907,-74.013942,276,Duane St & Greenwich St,10013,Chelsea Village,427,Bus Slip & State St,10004,"Union Square, Lower Manhattan",69,38.1,10.02,30,40.5,8.67,Manhattan,Manhattan,2024,2380
30223,Subscriber,Male,36,2019-09-01T00:34:45Z,2019-09-01T01:02:33Z,40.735445,-73.99431,40.74394314,-73.97966069,3708,W 13 St & 5 Ave,10011,Chelsea Village,476,E 31 St & 3 Ave,10016,Upper East Side Gramercy,51,38.1,10.02,42,36.5,8.98,Manhattan,Manhattan,5966,5052
28079,Subscriber,Male,32,2019-09-01T00:35:31Z,2019-09-01T00:47:39Z,40.75640548,-73.9900262,40.76350532,-73.97109243,477,W 41 St & 8 Ave,10036,Chelsea Village,3132,E 59 St & Madison Ave,10022,Upper East Side Gramercy,69,38.1,10.02,26,36.5,8.98,Manhattan,Manhattan,7671,2744
30781,Subscriber,Male,31,2019-09-01T00:35:57Z,2019-09-01T00:42:29Z,40.73726186,-73.99238967,40.73587678,-73.98205027,496,E 16 St & 5 Ave,10003,"Union Square, Lower Manhattan",461,E 20 St & 2 Ave,10009,"Union Square, Lower Manhattan",49,40.5,8.67,88,40.5,8.67,Manhattan,Manhattan,6607,5369
