ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
22448,646,14,11,1,1,1,100,1,94,-1.1846112,.045908183,.014285714,.0035211267,.4273859,0,1,0
22454,1746,61,89,94,72,9,31,1,60,.31070769,.2371134,.25799087,.14961307,.30166504,.01710731,.25349921,0
22460,1344,42,67,1,91,36,28,1,8,-.25895843,.15327381,0,.2410455,.20061728,.041594453,.24090122,0
22469,1738,45,72,1,89,9,19,1,99,-.1553295,.16973533,.017241379,.22734499,.5160622,.017031631,.20316301,0
22473,5061,44,65,67,62,21,7,10,71,-.1804781,.14904611,.15483434,.12302681,.32799062,.028421514,.13598602,.0052470486
22476,238,22,51,1,76,1,6,1,1,-.87362981,.11764706,0,.16216215,.071005918,0,.12605043,0
22480,647,24,12,2,23,31,71,1,98,-.82129812,.047308318,.027027028,.055646483,.49431819,.037572253,.42774567,0
22482,3173,49,49,45,57,81,44,1,70,-.060600694,.11335254,.11751152,.1104,.32440847,.10397767,.30286112,0
22485,25606,13,14,31,32,24,18,16,32,-1.2154262,.051288094,.096864417,.068471521,.25211877,.03127763,.19772325,.00795756
22488,860,55,60,9,91,61,8,62,66,.13097903,.13604651,.059440561,.24687934,.31443298,.066502459,.13793103,.029556651
22503,3208,26,46,3,32,57,11,1,74,-.74294025,.10594153,.034343433,.06775362,.33553421,.061968409,.15978129,0
22504,384,13,1,1,96,24,3,1,1,-1.2022867,0,0,.3251029,.019736841,.031746034,.08730159,0
22508,14750,8,11,13,29,2,1,7,39,-1.4387897,.046309002,.067440711,.064061433,.26296034,.0057269535,.048771475,.0035100684
22509,102,1,1,1,1,1,1,1,2,-2.0501735,0,0,0,.16483517,0,0,0
22511,871,34,66,1,37,89,2,58,72,-.49755791,.15123095,0,.075445816,.32992327,.14168377,.067761809,.026694044
22514,2195,55,55,69,81,31,24,51,39,.13098945,.12528473,.15912898,.18583496,.264,.036995515,.2264574,.022421524
22520,5636,48,56,9,75,54,27,40,48,-.065094478,.12702079,.057642486,.15881287,.27991581,.058213715,.23604466,.01754386
22529,154,20,1,1,99,1,47,1,89,-.93614614,0,0,.38793105,.39610389,0,.31460676,0
22530,168,21,100,1,1,1,6,1,100,-.91468215,.44642857,0,0,.5859375,0,.12087912,0
22534,3228,35,33,63,77,11,5,20,77,-.46795124,.082403965,.14641288,.16745956,.3447099,.019512195,.11219512,.0097560976
22535,554,45,81,91,34,20,33,1,1,-.1606292,.20036101,.23333333,.071633235,.15000001,.028037382,.26168224,0
22538,121,28,54,1,100,1,1,1,34,-.69154996,.12396694,0,.65432101,.25510204,0,0,0
22539,2234,2,2,1,16,6,1,22,50,-1.7381529,.024619516,.014211887,.044551797,.2825059,.013461539,.033653848,.010576923
22542,1761,25,23,42,53,1,1,82,32,-.7716043,.067212157,.11231101,.10323469,.25071496,0,.045515396,.054886211
22546,16334,25,20,66,57,13,13,41,20,-.78565288,.060914326,.15228646,.10989111,.23101018,.021293888,.17181404,.018042913
22548,511,35,100,1,1,1,64,1,99,-.47252509,.87671232,0,0,.5486111,0,.3883495,0
22551,19571,28,33,29,61,27,6,38,45,-.66206509,.082730673,.092214666,.12014289,.27298805,.033667952,.12602317,.016679537
22553,15761,10,10,16,32,11,23,13,28,-1.3239882,.043635901,.073601574,.068791293,.24397652,.01933041,.22000797,.0063770427
22554,57447,15,6,38,36,5,27,38,40,-1.1547368,.036379945,.10759322,.074718967,.26600152,.013224598,.23815297,.016696054
22556,29386,16,11,51,38,9,17,46,34,-1.0835698,.045193296,.12659033,.07706324,.25459865,.017723171,.19310644,.020115254
22560,6435,84,81,88,82,58,64,66,61,1.0696535,.19974835,.21320648,.18679205,.30434781,.062367864,.38900635,.033121917
22567,3552,29,46,24,66,1,13,1,60,-.65011406,.10670045,.086010359,.13230036,.3010799,0,.17092651,0
22572,7227,66,65,39,80,60,60,32,98,.44685107,.14845839,.10893854,.1791352,.50272781,.06566456,.37262657,.014240506
22576,2513,40,39,81,72,3,18,78,62,-.30909535,.093911663,.18955223,.14865671,.30633286,.0092975209,.19731405,.046487603
22578,2526,11,12,1,38,6,19,1,85,-1.2679783,.04790182,.0068181818,.077372916,.37527594,.01336478,.2028302,0
22579,71,1,1,1,1,1,1,1,1,-2.0501735,0,0,0,0,0,0,0
22580,5074,55,56,7,91,52,30,71,70,.13878042,.12737833,.053495008,.24198009,.32568341,.055840164,.24743852,.037397541
22601,28925,75,69,82,73,66,86,45,40,.74241585,.16157912,.19294342,.15330432,.26489425,.073026016,.54477406,.019808307
22602,29616,20,14,19,57,19,25,28,31,-.96779376,.052083332,.077116512,.11015954,.24872294,.026917029,.23106095,.01257978
22603,16030,37,33,18,58,60,35,54,72,-.38497573,.084008843,.076497234,.11280383,.33016998,.065047704,.26799652,.024284475
22610,1735,25,30,50,86,1,2,17,69,-.77613896,.077809796,.12527964,.20617005,.32139578,0,.070175439,.0080971662
22611,8954,29,23,36,59,40,34,6,42,-.64375514,.067320861,.10376188,.11580121,.26877102,.044866003,.26678711,.0027100272
22620,2653,13,9,2,56,19,28,1,20,-1.2089381,.042835481,.029908972,.10852713,.22995283,.027158098,.24248302,0
22623,966,32,6,97,90,23,30,1,70,-.5476194,.036559138,.2857143,.23578595,.32508251,.030100334,.24749164,0
22624,2816,20,11,9,70,1,24,1,63,-.94540596,.045099434,.058168318,.14387392,.30871412,0,.22697055,0
22625,3469,3,1,2,30,13,6,9,46,-1.6771811,.01810219,.02770083,.064745359,.27524751,.021021022,.12237237,.0045045046
22627,704,21,23,1,37,67,33,1,98,-.91018635,.066761367,0,.075435206,.50427353,.074829929,.26190478,0
22630,32321,53,50,57,67,58,34,52,52,.066973478,.11495315,.1364364,.13565996,.28585216,.062520869,.26535892,.023205342
22637,2443,17,11,1,67,47,4,52,35,-1.0474385,.046663936,.017366135,.13691932,.25579855,.05196305,.10277136,.023094688
22639,544,9,3,1,16,1,35,82,29,-1.3825861,.02757353,0,.044843048,.24680851,0,.27091634,.055776894
22640,459,62,82,1,92,1,68,1,7,.34373072,.20479302,0,.25214899,.19794345,0,.41206029,0
22641,359,19,35,1,41,87,2,1,74,-1.0076461,.086350977,0,.08130081,.33617023,.12820514,.064102568,0
22642,5022,13,20,4,45,2,3,1,57,-1.216633,.061728396,.040433213,.089580514,.29486817,.0054229936,.098698482,0
22643,289,38,88,21,44,1,1,1,93,-.36717349,.2318339,.079999998,.087155961,.42523363,0,0,0
22644,2376,27,22,13,48,67,16,48,13,-.72100395,.06526316,.06666667,.094919041,.21423683,.074921958,.18834548,.020811655
22645,4279,21,15,33,63,24,19,21,33,-.8999573,.053882353,.099739812,.12607545,.25355273,.031736154,.20535159,.0099564409
22646,83,11,1,1,100,1,1,1,98,-1.2790332,0,0,.46987951,.5,0,0,0
22650,499,12,1,56,34,1,4,1,2,-1.2363802,0,.13483146,.07110092,.15625,0,.10035843,0
22652,1543,17,9,2,64,1,7,32,83,-1.058494,.042125728,.026570048,.12760417,.36699241,0,.12913387,.014173228
22654,875,15,2,5,73,1,3,1,54,-1.1562823,.024,.044943821,.15373766,.29075631,0,.086294413,0
22655,21982,24,23,58,45,16,29,33,13,-.80484164,.066379786,.13883126,.088738643,.21426018,.023959002,.24471493,.014477898
22656,3527,15,3,37,51,29,3,18,9,-1.1550422,.028919762,.10506208,.099412918,.20185615,.035284683,.093023255,.0088211708
22657,10738,36,35,46,49,35,40,22,59,-.42238075,.086729459,.11887345,.095705524,.29983526,.040968344,.28933892,.010474861
22660,1943,47,45,70,64,2,53,6,24,-.11187995,.10417741,.16110019,.12862191,.23827252,.0055248621,.33977902,.002762431
22663,1108,33,42,25,90,9,21,20,16,-.52294129,.099818513,.086666666,.23839398,.22207622,.016981132,.21509434,.0094339624
22664,9457,71,79,69,64,79,60,28,40,.60298425,.19165023,.15933827,.12904219,.26594302,.098228663,.37305421,.012882448
22701,35495,52,39,58,65,34,51,62,22,.03261235,.094333686,.13812472,.13041981,.23386005,.039973624,.33215198,.028929366
22709,1414,30,46,29,60,15,38,1,10,-.62084031,.10678925,.093301438,.11786038,.20549928,.023554605,.28051391,0
22711,26,,1,1,1,1,1,1,1,,0,0,0,0,0,0,0
22712,9094,31,17,55,61,23,32,57,16,-.57677466,.056460489,.13321167,.12159564,.22260162,.030433344,.25669864,.02613298
22713,1721,32,46,9,80,11,13,55,34,-.55529106,.10749564,.057569295,.18112245,.25401607,.019366197,.17253521,.024647888
22714,1133,15,1,47,87,1,3,1,11,-1.1522125,.020300088,.12027492,.21721311,.20839813,0,.084639497,0
22715,1230,17,1,6,35,40,29,95,87,-1.0554882,.0089430893,.049418606,.072215423,.38672438,.045346063,.24343675,.12171838
22716,507,4,10,22,22,1,10,1,72,-1.6210626,.043392505,.081967212,.052873563,.32982457,0,.15471698,0
22718,528,61,93,74,87,1,6,93,88,.32133085,.27840909,.17054264,.21337579,.38810199,0,.12738854,.10191083
22719,255,50,39,88,97,92,14,1,1,-.012948254,.094117649,.21538462,.34313726,.069767445,.17948718,.17948718,0
22720,1030,1,1,5,13,1,1,1,6,-1.9381945,.014563107,.04467354,.040502794,.19099379,0,.044642858,0
22722,244,57,99,1,62,96,1,1,96,.18514062,.36065573,0,.12307692,.45698926,.2857143,0,0
22723,121,20,33,1,99,1,1,1,83,-.93211561,.082644626,0,.39669421,.36585367,0,0,0
22724,2102,8,1,5,52,1,3,38,37,-1.4314104,.019505233,.045662101,.10157729,.2609309,0,.087312415,.016371077
22726,743,16,10,1,32,1,49,1,54,-1.1018547,.044096727,0,.068904594,.29013538,0,.32352942,0
22727,5765,21,7,34,61,19,35,31,27,-.90567172,.038290292,.10101614,.121337,.24231312,.026512014,.26843414,.013670257
22728,2834,9,4,5,65,1,20,1,6,-1.3550528,.032462951,.044715445,.13146234,.194159,0,.20889749,0
22729,1312,41,13,1,92,1,43,92,100,-.29434517,.049180329,0,.25062448,.8918469,0,.30097088,.097087376
22730,223,41,46,1,72,1,96,1,79,-.27410415,.10762332,0,.14893617,.35344827,0,.72000003,0
22731,39,5,1,100,1,1,1,1,1,-1.592116,0,1,0,0,0,0,0
22732,217,2,1,1,1,1,1,1,100,-1.7590094,0,0,0,.6497696,0,0,0
22733,917,46,63,90,68,1,25,33,57,-.13987255,.1438849,.22924902,.13747954,.29553264,0,.22873901,.014662757
22734,3480,53,42,93,82,20,42,62,10,.061691165,.10028736,.24576271,.18658178,.20599078,.027753687,.29488292,.029488292
22735,2764,24,1,1,88,1,12,71,41,-.79997551,.0050651231,0,.21886793,.26612905,0,.16440049,.038318913
22736,810,45,62,4,97,41,1,1,99,-.16005407,.14210527,.041884817,.34241909,.55838639,.045774646,0,0
22737,3348,35,1,5,79,70,22,87,75,-.46180201,.0097442148,.047911547,.17635934,.33788037,.078564502,.21629485,.06886518
22738,1513,56,73,7,37,59,40,90,65,.17421478,.17148621,.054054055,.075365581,.31381217,.063829787,.28723404,.08510638
22740,873,34,29,14,60,13,62,1,4,-.48613867,.076746851,.068548389,.11881188,.18357489,.021077283,.38173303,0
22741,165,30,1,1,100,1,47,100,1,-.59911066,0,0,.44117647,.14814815,0,.3137255,.3137255
22742,1889,32,43,37,49,2,6,61,46,-.5583722,.10217046,.10514542,.096006148,.27564603,.0064102565,.12820514,.028846154
22743,259,21,1,1,97,1,10,98,81,-.91119576,0,0,.33606556,.35714287,0,.15714286,.15714286
22747,1367,8,4,1,42,3,26,23,33,-1.4257507,.030102789,0,.08318264,.25340599,.0070921984,.23404256,.010638298
22749,228,33,59,1,1,87,71,1,47,-.52717334,.13596492,0,0,.27777779,.12903225,.43010753,0
22801,41572,80,94,71,61,57,85,65,86,.90956193,.28750232,.16314082,.12026058,.37759432,.061362643,.53239191,.031518415
22802,29069,80,66,71,82,78,79,72,47,.9072575,.15215927,.16292553,.18749355,.27781022,.095555559,.48425925,.039074074
22807,3161,2,1,1,1,1,1,1,100,-1.7737145,0,0,0,.75925338,0,0,0
22810,613,4,1,26,22,17,10,1,53,-1.6378597,0,.088757396,.053892214,.28840125,.025,.15714286,0
22811,619,28,11,72,86,1,22,1,55,-.662175,.046849757,.1658031,.20669292,.29166666,0,.21863799,0
22812,8952,20,18,5,38,55,42,16,56,-.94856733,.058792088,.045410629,.078063592,.2938945,.059250303,.29625151,.0078597339
22815,9337,47,36,55,85,49,38,21,35,-.1190568,.088465244,.13380007,.20396197,.25684872,.053971767,.27926931,.0099640191
22820,287,47,86,1,59,1,34,1,76,-.11346795,.22299652,0,.11538462,.34117648,0,.26495728,0
22821,5428,34,18,5,88,88,16,65,10,-.48787767,.05771713,.044560943,.21878423,.20759338,.13879181,.18622068,.03145282
22824,6253,32,30,58,65,32,26,8,28,-.55713981,.078794718,.13940416,.12951404,.24399894,.037939299,.235623,.0043929713
22827,10289,45,32,41,83,61,26,48,34,-.17944688,.081368156,.11061796,.19518171,.25558808,.066153474,.23382246,.021169113
22830,1867,55,56,44,96,35,21,55,76,.12331986,.12747724,.11567164,.31021044,.3427065,.040995609,.21229868,.02489019
22831,1199,30,12,6,87,60,15,85,29,-.61145633,.047539618,.049342107,.21471652,.2457421,.065104164,.18489583,.0625
22832,1085,20,17,2,80,1,15,1,27,-.96082497,.057142857,.025362318,.18108109,.24191462,0,.18040089,0
22834,1055,4,13,8,35,1,1,1,28,-1.6111113,.050236966,.056666669,.071922548,.24472573,0,.051771116,0
22835,11593,55,63,40,76,50,46,9,63,.14229527,.14434262,.10999665,.16111045,.30789769,.054736372,.3116622,.0049151029
22840,4679,36,46,57,45,7,22,43,32,-.4314824,.10600556,.13627255,.089181736,.25077081,.015641855,.21790724,.018878102
22841,2747,14,12,3,75,3,16,4,16,-1.1896088,.047324356,.031839624,.15905669,.22191168,.0092678405,.18721038,.00092678407
22842,5374,56,54,23,72,64,34,80,63,.16023503,.12169706,.084288605,.14790913,.30867499,.070605189,.26416907,.050432276
22843,2492,17,5,22,88,12,12,1,19,-1.0734206,.034315705,.082245432,.22526817,.2284231,.020597322,.16786818,0
22844,4802,52,53,11,83,73,59,8,40,.037294511,.12154932,.061924685,.19272922,.26467559,.084863521,.36625311,.0044665011
22845,9,,1,1,1,1,1,1,1,,0,0,0,0,0,0,0
22846,2291,15,15,12,57,4,10,1,19,-1.1507341,.053251855,.065349542,.11163101,.22812267,.011627907,.15374677,0
22847,861,41,63,63,80,1,24,1,3,-.28537217,.14285715,.14754099,.17845659,.1754386,0,.22375691,0
22849,5318,56,78,49,82,36,22,50,56,.15864617,.18878223,.12445415,.19099338,.29338977,.041869521,.21811101,.021908471
22850,1102,22,44,7,71,14,10,1,8,-.86189622,.1035747,.053571429,.14751959,.19938177,.02253521,.15211268,0
22851,6057,65,65,34,83,50,50,36,77,.41739434,.14809312,.10045403,.19543478,.34660542,.054658387,.32712215,.015734989
22853,3982,65,58,54,88,61,51,58,37,.41404369,.13163856,.13244444,.22301668,.2600081,.065986805,.33113378,.026394721
22901,35372,43,42,55,32,62,74,21,20,-.232682,.10052242,.13382727,.068398871,.23012093,.067815565,.44879299,.0098664733
22902,25245,65,63,51,57,80,82,52,20,.43644637,.14440756,.12723657,.11134984,.23027159,.099248827,.5107981,.023004694
22903,40652,71,92,44,34,76,89,34,87,.60315275,.26651245,.11666194,.070849173,.38271239,.090342894,.58100063,.014988707
22904,4834,74,100,1,1,99,100,98,100,.71636134,.61818182,0,0,.78139246,.58333331,1,.16666667
22911,17441,24,16,24,35,43,58,29,6,-.80109262,.054418631,.085296683,.072772004,.19132577,.048004389,.36017007,.013029763
22920,3876,8,4,14,39,16,22,1,2,-1.4402578,.029633481,.069105692,.078595318,.16094516,.023894863,.21863799,0
22922,2145,42,63,71,72,24,9,1,67,-.26472169,.14358975,.16363636,.14890711,.31772333,.031486146,.14987406,0
22923,5653,22,4,8,62,12,43,15,15,-.88657206,.030556049,.05678422,.12243402,.22042139,.019856358,.30164766,.0076045627
22931,273,18,6,95,10,1,63,1,2,-1.0170729,.036630038,.26760563,.035532996,.16763006,0,.38518518,0
22932,7721,19,15,63,19,35,29,1,26,-1.0027905,.052426174,.14651163,.049514201,.24090809,.040582404,.24690211,0
22935,965,22,8,3,62,1,13,81,75,-.88653499,.039378237,.035999998,.12209302,.33795494,0,.175,.052499998
22936,4891,1,5,3,14,1,1,1,25,-1.8423817,.035062537,.033286121,.04171364,.23922262,0,.061116964,0
22937,2320,46,44,66,86,3,11,78,43,-.13504134,.103223,.15264188,.21087979,.27041501,.0089058522,.16030534,.047073793
22938,1378,28,26,26,51,53,15,1,30,-.68407446,.071058474,.08752735,.09901873,.246875,.057657659,.18378378,0
22939,6369,22,14,17,43,32,31,22,83,-.87559289,.051837724,.073866814,.086103417,.36661842,.038213827,.25289825,.010304851
22940,1406,39,69,1,83,1,11,74,96,-.33868766,.15850987,0,.1923077,.45403901,0,.1592233,.0407767
22942,9774,40,38,29,68,48,20,40,42,-.3129636,.092387967,.092619389,.1393216,.26907074,.052914109,.20858896,.017382413
22943,538,36,1,68,63,82,59,1,45,-.43288827,0,.15686275,.12542373,.27297297,.10778443,.36526945,0
22946,138,10,10,70,1,1,1,1,96,-1.345878,.043478262,.16129032,0,.45945945,0,0,0
22947,3956,13,12,13,37,6,15,1,66,-1.2154465,.047558814,.067135051,.076605216,.31448075,.013407821,.18268156,0
22948,165,1,1,1,1,1,1,1,1,-2.0501735,0,0,0,0,0,0,0
22949,1066,80,99,3,84,94,82,73,92,.92348456,.36960784,.038626611,.20022625,.4140625,.21206582,.50822669,.040219378
22952,1792,44,66,8,51,12,18,87,67,-.20673245,.15290178,.056497175,.098850578,.31698114,.02,.19857143,.07
22958,1998,10,22,3,16,42,3,1,87,-1.3226589,.064064063,.036159601,.044799998,.38623595,.046666667,.09714286,0
22959,1380,8,3,2,65,1,13,1,17,-1.4216175,.026811594,.023640662,.13065755,.22499999,0,.17038217,0
22960,10079,70,44,86,76,71,68,64,55,.56798768,.10328837,.20769882,.16420773,.29171452,.08025372,.41505793,.03088803
22963,16571,9,15,21,24,11,7,47,33,-1.360761,.053350564,.080631755,.056906451,.25275838,.019254467,.12908195,.020640789
22964,298,4,6,1,39,1,8,1,77,-1.6453935,.03691275,0,.078817733,.34394905,0,.14141414,0
22967,2048,53,42,80,64,45,47,1,94,.070814826,.10058594,.1842546,.12762973,.42830008,.049878344,.31386861,0
22968,10562,13,8,32,45,12,14,26,3,-1.2186842,.039623719,.098052382,.088948786,.17293003,.020120725,.17605634,.012072435
22969,1866,49,95,9,83,10,31,1,80,-.058702953,.29474813,.058690745,.19150944,.35652173,.018425461,.25460637,0
22971,1749,48,34,2,96,25,36,93,17,-.093838438,.084619783,.021551725,.31330869,.22435282,.032394364,.27464789,.10140845
22972,267,28,19,1,67,1,60,1,1,-.68972635,.059925094,0,.13675214,.12807882,0,.37037036,0
22973,5915,57,55,45,88,26,27,69,73,.19294062,.12487082,.11788346,.22474077,.33451432,.032779906,.23925075,.035334185
22974,5115,15,4,7,78,41,6,14,97,-1.1439481,.029426817,.052681092,.16942149,.47170323,.045609258,.12593602,.006807352
22976,587,55,92,37,82,1,50,1,34,.14427522,.26929983,.1056338,.1878453,.25552049,0,.32515338,0
22980,32337,58,58,69,61,54,53,33,35,.23291925,.13256402,.15975308,.12062257,.25637543,.057977494,.33922049,.014606155
22989,17,11,1,1,1,1,100,1,1,-1.2954571,0,0,0,0,0,1,0
23002,9986,37,44,36,73,35,10,56,21,-.39168593,.10248636,.10327086,.15038002,.23119059,.04039653,.15464684,.025030978
23004,750,55,64,66,88,1,29,1,80,.12530635,.14666666,.15217391,.2241993,.35394457,0,.24645892,0
23005,17602,38,33,50,51,40,44,27,54,-.37555057,.082437277,.1251487,.10039216,.28965157,.044684853,.30448416,.012229539
23009,6629,16,42,24,22,12,3,14,64,-1.1199806,.10031679,.084900588,.053741496,.31122944,.01989839,.093564779,.0071972907
23011,1345,9,25,1,51,1,3,1,100,-1.3794317,.069086649,0,.099297009,.634,0,.083756343,0
23015,3853,14,31,10,39,28,3,18,31,-1.1759174,.079418637,.060200669,.079268292,.24950179,.034383953,.088108882,.0085959882
23021,322,9,1,1,90,1,1,1,100,-1.3569261,0,0,.23557693,.72887325,0,0,0
23022,917,19,35,1,64,1,7,1,77,-.98977882,.08615049,0,.12872629,.34664246,0,.13526569,0
23023,675,25,90,1,39,1,2,1,77,-.76002842,.25037038,0,.07915058,.34523809,0,.066945605,0
23024,8502,25,29,5,59,54,5,53,49,-.76728332,.075485349,.046825755,.11506506,.28002214,.057966705,.11712247,.023483947
23025,179,21,1,1,70,95,32,1,1,-.8977021,0,0,.14285715,0,.25581396,.25581396,0
23027,1116,63,80,43,85,65,22,1,41,.35969222,.19623657,.11486486,.20575693,.26775956,.071428575,.21607143,0
23030,4765,42,49,7,88,75,15,27,41,-.25372952,.11380401,.05392912,.2210975,.26738846,.089559622,.18307768,.012370114
23032,413,42,98,1,2,1,57,1,75,-.2491046,.34624699,0,.017064847,.33898306,0,.35754189,0
23035,1518,10,15,8,32,1,2,1,84,-1.3223456,.052700922,.056410257,.068430655,.37222758,0,.081560284,0
23038,1513,20,14,44,67,3,30,1,3,-.96389037,.052214146,.11576355,.13525699,.17391305,.0091743115,.24954128,0
23039,1056,23,36,14,58,67,1,1,84,-.82748598,.088514224,.068100356,.11345029,.37052932,.073809527,.030952381,0
23040,4747,48,73,40,71,18,16,44,6,-.079959936,.17216429,.11014949,.14748308,.19379845,.025995575,.19026549,.019358408
23043,2036,37,40,13,73,25,20,87,61,-.39163178,.096391499,.066420667,.15256411,.30312499,.031818181,.20795454,.071590908
23045,134,11,1,1,100,1,1,1,1,-1.2790332,0,0,.82758623,0,0,0,0
23047,1888,40,32,12,76,76,5,72,36,-.31446981,.081038132,.064516127,.16401063,.25884733,.090909094,.11261872,.03934871
23050,685,6,1,1,69,1,1,1,7,-1.5205014,0,0,.14111498,.19578314,0,0,0
23055,763,43,54,76,91,1,24,1,4,-.23930225,.12215909,.175,.24697755,.18227848,0,.22499999,0
23056,428,18,40,24,63,1,2,1,76,-1.0208974,.095794395,.084967323,.12465374,.34339622,0,.078125,0
23059,36070,7,8,27,8,16,30,12,18,-1.4649633,.041239407,.089633904,.031483501,.22549148,.024208995,.2509768,.0061288592
23060,37554,15,10,56,29,12,28,16,13,-1.1336881,.043181453,.13508946,.063668221,.21464883,.020918367,.24016035,.0077259475
23061,21271,20,30,11,52,28,14,23,51,-.94533575,.078444421,.062563583,.10212901,.28510544,.034780495,.17694272,.0108233
23062,2246,32,60,29,37,8,55,1,79,-.54635304,.13668744,.093603745,.075471699,.35282522,.016393442,.34699455,0
23063,4720,18,15,4,78,20,13,25,80,-1.0158459,.053065181,.042735044,.17017208,.35594824,.02757353,.17279412,.011642157
23064,253,1,1,1,1,1,1,1,54,-2.0501735,0,0,0,.29078013,0,0,0
23065,1472,29,70,2,52,7,7,49,87,-.65390962,.16197184,.024793388,.10126583,.38713318,.015243903,.12957317,.021341464
23066,100,3,1,1,1,87,1,1,100,-1.7037174,0,0,0,.71052629,.12941177,0,0
23068,195,1,1,1,1,1,1,1,1,-2.0501735,0,0,0,0,0,0,0
23069,2883,15,17,7,58,13,3,11,30,-1.1336414,.057175748,.053262316,.11390668,.24747474,.021159153,.093836248,.0055197794
23070,328,2,23,1,6,1,3,1,1,-1.7521193,.067073174,0,.027237354,.14857143,0,.095238097,0
23071,1523,19,10,18,71,15,5,1,29,-.98374021,.043992121,.076036863,.14728682,.24596775,.023121387,.11271676,0
23072,12377,31,41,40,56,27,24,28,49,-.57217664,.098217182,.10930037,.10827506,.28102919,.033637874,.22591361,.012873754
23075,9414,75,69,77,66,57,73,66,23,.74922907,.16050448,.17685878,.1337918,.23543952,.061985739,.44459683,.032638509
23076,872,33,100,1,23,1,33,1,98,-.5374859,.40332147,0,.054858934,.49512196,0,.26050422,0
23079,409,32,27,83,57,1,32,46,50,-.56038976,.073349632,.1965812,.10996564,.28292683,0,.25827813,.019867551
23083,2616,31,26,20,85,26,21,65,59,-.56481987,.07110092,.079674795,.20597015,.29836065,.032806803,.21142162,.031591736
23084,1897,24,7,91,70,18,10,1,28,-.80151999,.037954666,.23279352,.14331724,.2451923,.025604552,.15220484,0
23085,557,1,2,1,4,1,3,1,1,-1.9975332,.021543985,0,.022222223,.040609136,0,.098360658,0
23086,3638,33,37,30,69,29,7,32,35,-.52858984,.090984054,.094715856,.14229867,.25627476,.035828024,.13455413,.01433121
23089,5695,34,48,8,61,4,13,67,60,-.50051457,.11173775,.056710776,.12040528,.30088973,.011531365,.17389299,.033210333
23091,245,10,1,1,23,1,71,1,99,-1.3451711,0,0,.055555556,.51666665,0,.42975205,0
23092,568,36,57,54,44,87,11,1,77,-.42658398,.13,.13138686,.08671587,.34482759,.12681159,.1594203,0
23093,13992,55,61,42,76,55,36,23,72,.14043602,.14034835,.11239351,.16151033,.33053401,.059170473,.27435312,.010844748
23102,3312,9,24,2,18,3,8,1,56,-1.3850064,.067637242,.030167598,.048482295,.29414731,.0075821397,.13984835,0
23103,5525,5,8,2,27,2,4,33,66,-1.5791721,.040723983,.026193248,.060698383,.3139708,.0050435578,.10820724,.014672169
23106,1019,32,52,94,59,13,2,1,34,-.54681778,.11835507,.25454545,.11521418,.25408617,.021791767,.079903148,0
23108,89,1,1,1,1,1,4,1,1,-2.0273032,0,0,0,0,0,.10869565,0
23109,2084,30,57,33,29,1,35,1,91,-.60409015,.12858556,.098746084,.063953489,.40371621,0,.27041358,0
23110,385,30,61,3,6,80,32,1,55,-.60585332,.14025974,.035714287,.027932961,.2923077,.1005291,.25925925,0
23111,36846,15,20,33,31,28,19,14,3,-1.1480144,.061509889,.09872923,.067637086,.17668465,.03494605,.2025061,.0068221372
23112,53168,10,6,44,17,17,21,13,21,-1.3113972,.037143882,.11568906,.04575837,.23224869,.0246724,.21401516,.0067055691
23113,25021,4,6,12,4,23,13,12,49,-1.6361512,.035677146,.064634144,.022468084,.28005531,.030758003,.17401731,.0061516003
23114,19628,9,11,29,15,38,14,25,9,-1.3551013,.046381999,.093542434,.043741383,.20178363,.043212451,.17979714,.011393636
23115,49,5,1,100,1,1,1,1,4,-1.592116,0,.42857143,0,.18367347,0,0,0
23116,31059,1,4,7,14,4,5,6,14,-1.8169258,.031278215,.053940944,.04083002,.21753608,.009962406,.11193609,.0030075188
23117,9353,37,45,12,66,10,14,83,68,-.38542613,.105624,.06479796,.13415332,.32014325,.01857416,.17809342,.057088226
23119,319,2,1,1,42,1,1,1,1,-1.7308123,0,0,.083018869,0,0,0,0
23120,10478,1,2,6,9,7,1,1,25,-1.9088815,.0255774,.048746519,.032646593,.24003665,.014565993,.048751485,0
23123,1922,55,70,37,82,72,38,1,91,.12437173,.16233091,.10517529,.18686868,.40625,.082410827,.28167281,0
23124,4526,1,3,5,6,17,8,14,10,-1.8094953,.028194226,.045317221,.027594857,.20741758,.025072886,.13994169,.0069970847
23125,401,1,1,1,1,1,1,1,8,-2.0501735,0,0,0,.19917013,0,0,0
23126,496,67,94,1,81,89,1,83,99,.47810757,.28024194,0,.18439716,.52348995,.14117648,.05882353,.05882353
23128,707,52,58,1,18,88,65,87,78,.038451675,.13295615,0,.048359241,.34767026,.13714285,.39428571,.071428575
23129,767,1,1,5,29,1,1,1,34,-1.8076837,0,.045918368,.063655034,.25561798,0,.037037037,0
23130,223,14,1,1,97,1,17,1,94,-1.1804267,0,0,.3312102,.43333334,0,.19491525,0
23138,625,30,91,1,44,1,16,1,79,-.60326976,.2608,0,.087040618,.35074627,0,.18696883,0
